Map,Team,Player,Agent,ACS,Kills,Deaths,Assists,FirstKills,Winner,MapScore,Date,MatchID,MatchURL,Region,Match_ID
Haven,G2,jawgemo,yoru,188.0,10,11,8,6.0,True,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,G2,leaf,vyse,170.0,9,11,4,2.0,True,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,100T,eeiu,sova,280.0,16,11,1,1.0,False,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,100T,zander,omen,132.0,7,12,4,2.0,False,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,100T,asuna,neon,131.0,6,14,4,1.0,False,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,100T,cryocells,iso,131.0,8,15,3,0.0,False,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Haven,100T,boostio,cypher,99.0,5,16,2,0.0,False,13‑4,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,G2,jawgemo,yoru,268.0,22,18,5,5.0,False,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,G2,trent,tejo,192.0,16,16,7,0.0,False,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,G2,leaf,viper,232.0,21,19,8,5.0,False,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,G2,jonahp,breach,167.0,16,19,7,2.0,False,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,G2,valyn,omen,133.0,12,20,8,1.0,False,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,100T,zander,astra,210.0,18,15,10,1.0,True,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,100T,cryocells,sage,233.0,23,17,8,2.0,True,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,100T,boostio,breach,189.0,16,17,8,3.0,True,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,100T,eeiu,tejo,165.0,15,17,6,1.0,True,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Split,100T,asuna,raze,213.0,20,21,4,6.0,True,12‑14,2025-04-27,39,https://www.vlr.gg/475905/g2-esports-vs-100-thieves-champions-tour-2025-americas-stage-1-lr2,AMER,39_AMER
Lotus,KRÜ,keznit,neon,263.0,25,19,5,5.0,False,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,KRÜ,shyy,vyse,241.0,22,19,9,3.0,False,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,KRÜ,melser,omen,172.0,17,17,11,0.0,False,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,KRÜ,mazino,breach,160.0,14,20,17,2.0,False,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,KRÜ,adverso,tejo,171.0,14,20,6,2.0,False,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,EG,icy,raze,267.0,23,16,5,7.0,True,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,EG,derrek,tejo,220.0,21,15,11,0.0,True,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,EG,nature,fade,219.0,20,21,12,2.0,True,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,EG,yay,clove,207.0,19,21,5,4.0,True,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,EG,supamen,viper,138.0,12,20,3,1.0,True,12‑14,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,KRÜ,mazino,harbor,263.0,23,18,6,2.0,False,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,KRÜ,shyy,killjoy,215.0,22,15,3,3.0,False,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,KRÜ,keznit,jett,216.0,17,17,8,4.0,False,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,KRÜ,adverso,sova,182.0,15,15,9,1.0,False,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,KRÜ,melser,viper,153.0,13,20,10,1.0,False,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,EG,yay,jett,257.0,22,17,4,9.0,True,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,EG,icy,killjoy,242.0,21,20,3,3.0,True,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,EG,nature,kayo,170.0,16,18,10,1.0,True,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,EG,supamen,viper,171.0,14,17,5,0.0,True,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Icebox,EG,derrek,sova,157.0,12,18,6,0.0,True,11‑13,2025-04-27,40,https://www.vlr.gg/475906/kr-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr2,AMER,40_AMER
Lotus,G2,jonahp,breach,253.0,19,17,17,2.0,False,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,G2,jawgemo,yoru,298.0,22,17,2,5.0,False,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,G2,valyn,omen,169.0,12,16,10,1.0,False,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,G2,trent,tejo,193.0,16,19,5,4.0,False,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,G2,leaf,viper,144.0,10,17,9,0.0,False,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,EG,supamen,viper,245.0,19,15,7,2.0,True,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,EG,yay,clove,310.0,25,20,6,1.0,True,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,EG,nature,fade,186.0,14,14,6,0.0,True,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,EG,derrek,tejo,170.0,14,14,5,2.0,True,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Lotus,EG,icy,raze,193.0,14,17,5,5.0,True,9‑13,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,G2,leaf,viper,386.0,28,12,6,5.0,True,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,G2,trent,tejo,219.0,16,10,6,1.0,True,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,G2,jawgemo,yoru,249.0,18,15,1,4.0,True,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,G2,jonahp,breach,184.0,13,12,8,0.0,True,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,G2,valyn,omen,119.0,8,12,12,1.0,True,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,EG,icy,raze,302.0,20,17,1,3.0,False,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,EG,derrek,tejo,183.0,13,15,3,2.0,False,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,EG,yay,astra,197.0,15,17,6,2.0,False,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,EG,supamen,viper,138.0,8,17,5,2.0,False,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Split,EG,nature,breach,76.0,5,17,7,0.0,False,13‑7,2025-05-02,41,https://www.vlr.gg/475907/g2-esports-vs-evil-geniuses-champions-tour-2025-americas-stage-1-lr3,AMER,41_AMER
Haven,MIBR,xenom,omen,245.0,20,12,9,1.0,True,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,MIBR,artzin,breach,256.0,20,14,12,2.0,True,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,MIBR,aspas,jett,174.0,14,13,3,4.0,True,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,MIBR,verno,tejo,163.0,14,13,3,0.0,True,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,MIBR,cortezia,cypher,151.0,14,18,3,4.0,True,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,G2,leaf,vyse,232.0,18,18,5,5.0,False,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,G2,valyn,astra,217.0,18,16,7,3.0,False,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,G2,jawgemo,yoru,183.0,16,16,2,2.0,False,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,G2,trent,tejo,156.0,10,14,12,0.0,False,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Haven,G2,jonahp,breach,123.0,8,18,7,2.0,False,13‑10,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,MIBR,aspas,neon,305.0,30,20,5,10.0,False,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,MIBR,verno,tejo,197.0,19,18,6,1.0,False,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,MIBR,artzin,breach,200.0,17,23,16,1.0,False,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,MIBR,xenom,viper,214.0,21,20,2,2.0,False,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,MIBR,cortezia,omen,135.0,15,22,5,4.0,False,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,G2,trent,tejo,301.0,28,17,12,2.0,True,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,G2,leaf,viper,238.0,24,23,7,3.0,True,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,G2,jawgemo,yoru,200.0,21,19,6,4.0,True,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,G2,valyn,omen,177.0,16,21,6,1.0,True,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Lotus,G2,jonahp,breach,158.0,14,22,14,0.0,True,13‑15,2025-05-03,42,https://www.vlr.gg/475908/mibr-vs-g2-esports-champions-tour-2025-americas-stage-1-lbf,AMER,42_AMER
Pearl,XLG,rarga,yoru,273.0,21,15,5,,True,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,XLG,viva,tejo,240.0,18,10,5,,True,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,XLG,happywei,astra,226.0,16,11,9,,True,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,XLG,you,fade,191.0,16,9,4,,True,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,XLG,coconut,vyse,94.0,7,17,3,,True,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,BLG,whzy,neon,209.0,15,16,6,,False,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,BLG,knight,tejo,181.0,14,14,6,,False,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,BLG,nephh,kayo,179.0,12,14,10,,False,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,BLG,rushia,astra,171.0,11,17,9,,False,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,BLG,levius,vyse,137.0,10,17,3,,False,13‑8,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,XLG,rarga,waylay,290.0,22,16,4,,False,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,XLG,happywei,viper,208.0,15,16,6,,False,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,XLG,you,killjoy,174.0,14,16,2,,False,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,XLG,coconut,gekko,168.0,14,13,4,,False,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,XLG,viva,tejo,166.0,12,17,6,,False,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,BLG,whzy,jett,284.0,22,19,5,,True,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,BLG,levius,killjoy,202.0,18,14,2,,True,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,BLG,nephh,viper,198.0,14,15,8,,True,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,BLG,knight,sova,156.0,13,13,3,,True,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Icebox,BLG,rushia,harbor,156.0,11,16,8,,True,9‑13,2025-03-13,1,https://www.vlr.gg/450047/xi-lai-gaming-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w1,CN,1_CN
Pearl,TE,kai,neon,327.0,29,18,7,,True,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,TE,heybay,killjoy,221.0,19,14,4,,True,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,TE,fengf,yoru,200.0,17,20,9,,True,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,TE,luok1ng,astra,192.0,18,15,11,,True,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,TE,biank,tejo,148.0,11,18,11,,True,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,AG,hanche,neon,226.0,19,21,8,,False,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,AG,k1ra,astra,217.0,18,17,8,,False,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,AG,player,yoru,194.0,18,21,4,,False,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,AG,lsn,sova,185.0,11,20,14,,False,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Pearl,AG,delb,killjoy,180.0,19,15,1,,False,13‑11,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,TE,kai,yoru,289.0,22,19,9,,False,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,TE,luok1ng,omen,238.0,23,16,4,,False,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,TE,biank,breach,157.0,12,18,9,,False,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,TE,heybay,viper,148.0,12,18,5,,False,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,TE,fengf,tejo,123.0,10,18,4,,False,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,AG,k1ra,omen,256.0,21,18,7,,True,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,AG,player,breach,203.0,18,16,10,,True,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,AG,lsn,tejo,203.0,17,14,11,,True,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,AG,delb,viper,198.0,17,15,7,,True,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Lotus,AG,hanche,waylay,167.0,16,16,4,,True,11‑13,2025-03-14,2,https://www.vlr.gg/450048/trace-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w1,CN,2_CN
Fracture,DRG,vo0kashu,cypher,390.0,28,12,3,,True,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,DRG,flex1n,brimstone,255.0,15,13,15,,True,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,DRG,spiritz1,yoru,223.0,16,13,3,,True,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,DRG,nicc,breach,198.0,14,12,15,,True,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,DRG,cangshu,fade,165.0,12,11,6,,True,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,NOVA,ezeir,tejo,300.0,20,17,6,,False,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,NOVA,obone,brimstone,198.0,12,17,13,,False,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,NOVA,cb,neon,172.0,12,17,4,,False,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,NOVA,guang,cypher,137.0,10,17,2,,False,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Fracture,NOVA,o0o0o,breach,123.0,7,17,7,,False,13‑6,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Lotus,DRG,spiritz1,yoru,284.0,21,20,8,,True,13‑10,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Lotus,DRG,vo0kashu,cypher,247.0,20,12,6,,True,13‑10,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Lotus,DRG,flex1n,omen,225.0,19,15,15,,True,13‑10,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Lotus,DRG,nicc,breach,175.0,14,15,22,,True,13‑10,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
Lotus,DRG,cangshu,tejo,140.0,11,15,9,,True,13‑10,2025-03-15,3,https://www.vlr.gg/450049/dragon-ranger-gaming-vs-nova-esports-champions-tour-2025-china-stage-1-w1,CN,3_CN
